Time,Date,Lon,Lat,Depth,SALINITY,TEMPERATURE
14:24:51,07/21/2015,-14.8037047,53.1997657,828.291,35.3524,11.2159
14:24:52,07/21/2015,-14.8037047,53.1997657,828.291,35.3499,11.218
14:24:53,07/21/2015,-14.8037042,53.1997531,828.291,35.3489,11.2199
14:24:54,07/21/2015,-14.8037042,53.1997531,828.291,35.3497,11.2222
14:24:55,07/21/2015,-14.8037061,53.199755,828.291,35.3506,11.2231
14:24:56,07/21/2015,-14.8037061,53.199755,828.29,35.3543,11.217
14:24:57,07/21/2015,-14.8037026,53.1997616,828.29,35.3553,11.2134
14:24:58,07/21/2015,-14.8037026,53.1997616,828.29,35.356,11.2128
14:24:59,07/21/2015,-14.8037091,53.1997569,828.29,35.3562,11.2147
14:25:00,07/21/2015,-14.8037091,53.1997569,828.289,35.3573,11.2142
14:25:01,07/21/2015,-14.8037089,53.1997596,828.289,35.3575,11.2126
14:25:02,07/21/2015,-14.8037089,53.1997596,828.289,35.355,11.2101
14:25:03,07/21/2015,-14.8036905,53.1997572,828.287,35.3557,11.209
14:25:04,07/21/2015,-14.8036905,53.1997572,828.284,35.3528,11.2118
14:25:05,07/21/2015,-14.8036859,53.1997398,828.284,35.3521,11.2128
14:25:06,07/21/2015,-14.8036859,53.1997398,828.284,35.3515,11.2134
14:25:07,07/21/2015,-14.8037135,53.1997625,828.284,35.3505,11.2136
14:25:08,07/21/2015,-14.8037135,53.1997625,828.283,35.3504,11.2134
14:25:09,07/21/2015,-14.8037109,53.1997752,828.283,35.3499,11.2144
14:25:10,07/21/2015,-14.8037109,53.1997752,828.282,35.3522,11.2129
14:25:11,07/21/2015,-14.8036895,53.1997598,828.281,35.3536,11.2107
14:25:12,07/21/2015,-14.8036895,53.1997598,828.281,35.3542,11.208
14:25:13,07/21/2015,-14.8036952,53.1997532,828.281,35.3555,11.2062
14:25:14,07/21/2015,-14.8036952,53.1997532,828.281,35.3575,11.2043
14:25:15,07/21/2015,-14.8036992,53.1997516,828.28,35.3576,11.2047
14:25:16,07/21/2015,-14.8036992,53.1997516,828.28,35.3575,11.203
14:25:17,07/21/2015,-14.8036872,53.1997618,828.28,35.3566,11.1994
14:25:18,07/21/2015,-14.8036872,53.1997618,828.28,35.3541,11.1984
14:25:19,07/21/2015,-14.8037055,53.1997574,828.279,35.3511,11.1995
14:25:20,07/21/2015,-14.8037055,53.1997574,828.279,35.3493,11.2
14:25:21,07/21/2015,-14.8036986,53.1997552,828.279,35.3503,11.199
14:25:22,07/21/2015,-14.8036986,53.1997552,828.279,35.3528,11.1961
14:25:23,07/21/2015,-14.8037242,53.1997487,828.277,35.3531,11.1929
14:25:24,07/21/2015,-14.8037242,53.1997487,828.277,35.3502,11.1941
14:25:25,07/21/2015,-14.8036924,53.199763,828.277,35.3483,11.1941
14:25:26,07/21/2015,-14.8036924,53.199763,828.277,35.348,11.1927
14:25:27,07/21/2015,-14.8037001,53.1997514,828.277,35.3489,11.1911
14:25:28,07/21/2015,-14.8037001,53.1997514,828.277,35.349,11.1896
14:25:29,07/21/2015,-14.8037062,53.199758,828.277,35.3487,11.1891
14:25:30,07/21/2015,-14.8037062,53.199758,828.277,35.347,11.1909
14:25:31,07/21/2015,-14.8036987,53.1997605,828.276,35.3478,11.1908
14:25:32,07/21/2015,-14.8036987,53.1997605,828.276,35.3469,11.1901
14:25:33,07/21/2015,-14.8036988,53.1997494,828.276,35.3478,11.1883
14:25:34,07/21/2015,-14.8036868,53.1997601,828.276,35.3478,11.1872
14:25:35,07/21/2015,-14.8036868,53.1997601,828.276,35.3495,11.1861
14:25:36,07/21/2015,-14.8037022,53.1997469,828.276,35.3484,11.1862
14:25:37,07/21/2015,-14.8037022,53.1997469,828.276,35.3485,11.1865
14:25:38,07/21/2015,-14.8037207,53.1997371,828.276,35.3485,11.1871
14:25:39,07/21/2015,-14.8037207,53.1997371,828.276,35.3481,11.1863
14:25:40,07/21/2015,-14.8036969,53.1997573,828.275,35.3465,11.1868
14:25:41,07/21/2015,-14.8036969,53.1997573,828.275,35.3446,11.188
14:25:42,07/21/2015,-14.803704,53.1997487,828.275,35.3456,11.1872
14:25:43,07/21/2015,-14.803704,53.1997487,828.275,35.3453,11.1865
14:25:44,07/21/2015,-14.8037032,53.1997542,828.275,35.3449,11.1861
14:25:45,07/21/2015,-14.8037032,53.1997542,828.275,35.3465,11.1833
14:25:46,07/21/2015,-14.8036921,53.199769,828.275,35.3468,11.1824
14:25:47,07/21/2015,-14.8036921,53.199769,828.274,35.347,11.1817
14:25:48,07/21/2015,-14.803704,53.1997529,828.274,35.3467,11.1814
14:25:49,07/21/2015,-14.803704,53.1997529,828.274,35.3455,11.1815
14:25:50,07/21/2015,-14.8036971,53.1997524,828.274,35.3461,11.1813
14:25:51,07/21/2015,-14.8036971,53.1997524,828.274,35.3455,11.1812
14:25:52,07/21/2015,-14.8037059,53.1997569,828.274,35.3455,11.1811
14:25:53,07/21/2015,-14.8037059,53.1997569,828.274,35.3453,11.1821
14:25:54,07/21/2015,-14.8036916,53.1997547,828.274,35.3472,11.1822
14:25:55,07/21/2015,-14.8036916,53.1997547,828.274,35.3475,11.1839
14:25:56,07/21/2015,-14.8037078,53.1997488,828.274,35.348,11.1843
14:25:57,07/21/2015,-14.8037078,53.1997488,828.274,35.3458,11.1854
14:25:58,07/21/2015,-14.8036859,53.1997484,828.274,35.3444,11.1865
14:25:59,07/21/2015,-14.8036859,53.1997484,828.274,35.3464,11.1859
14:26:00,07/21/2015,-14.803698,53.1997612,828.274,35.3465,11.1858
14:26:01,07/21/2015,-14.803698,53.1997612,828.274,35.3471,11.1859
14:26:02,07/21/2015,-14.8036987,53.1997652,828.274,35.3452,11.1875
